abstained_unmatched,classifier,column,correct,dataset,declared,false_links,fit_and_eval_seconds,lambda,missing_matches,n_fit_pairs,n_train_negative_pairs,n_train_pairs,n_train_positive_pairs,n_true_records,n_unmatched_records,n_validation_pairs,negative_to_positive_ratio,protocol_source,psi,seed,seed_role,side,sklearn_version,threshold,threshold_grid_extreme,threshold_grid_high,threshold_grid_low,validation_f1,warnings,xgboost_version
0,XGB,k=50,221,ECOM,312,91,0.4739723205566406,0.2916666666666667,229,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4232902033271719,43,primary,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.43724696356275305,[],3.3.0
0,XGB,k=50,242,ECOM,356,114,0.4799010753631592,0.3202247191011236,185,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.3419593345656192,44,primary,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.39662447257383965,[],3.3.0
0,XGB,k=50,253,ECOM,365,112,0.4797976016998291,0.30684931506849317,176,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.32532347504621073,45,diagnostic,bi-encoder,1.9.0,0.15000000000000002,False,False,False,0.45517241379310347,[],3.3.0
0,XGB,k=50,193,ECOM,276,83,0.4814932346343994,0.3007246376811594,265,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4898336414048059,46,diagnostic,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.44155844155844154,[],3.3.0
0,XGB,k=50,176,ECOM,257,81,0.47947263717651367,0.3151750972762646,284,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5249537892791127,47,diagnostic,bi-encoder,1.9.0,0.3500000000000001,False,False,False,0.47474747474747475,[],3.3.0
0,XGB,k=50,185,ECOM,239,54,0.5590074062347412,0.22594142259414227,302,21598,26458,26998,540,541,0,5400,48.99629629629629,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5582255083179297,48,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.4791666666666667,[],3.3.0
0,XGB,k=50,180,ECOM,250,70,0.5555176734924316,0.28,291,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5378927911275416,49,diagnostic,bi-encoder,1.9.0,0.3500000000000001,False,False,False,0.5050505050505051,[],3.3.0
0,XGB,k=50,184,ECOM,257,73,0.5509378910064697,0.2840466926070039,284,21592,26450,26990,540,541,0,5398,48.98148148148148,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5249537892791127,50,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.44919786096256686,[],3.3.0
0,XGB,k=50,219,ECOM,310,91,0.48641443252563477,0.29354838709677417,231,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4269870609981516,51,diagnostic,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.44166666666666665,[],3.3.0
0,MLP,k=50,283,ECOM,364,81,1.0724570751190186,0.22252747252747251,177,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.32717190388170053,42,primary,bi-encoder,1.9.0,0.15000000000000002,False,False,False,0.49056603773584906,[],3.3.0
0,MLP,k=50,160,ECOM,199,39,1.2729558944702148,0.19597989949748743,342,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6321626617375231,43,primary,bi-encoder,1.9.0,0.3500000000000001,False,False,False,0.4838709677419355,[],3.3.0
0,MLP,k=50,263,ECOM,358,95,1.3167259693145752,0.26536312849162014,183,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.33826247689463956,44,primary,bi-encoder,1.9.0,0.15000000000000002,False,False,False,0.4235294117647059,[],3.3.0
0,MLP,k=50,230,ECOM,289,59,0.9982645511627197,0.2041522491349481,252,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4658040665434381,45,diagnostic,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.5046728971962616,[],3.3.0
0,MLP,k=50,213,ECOM,276,63,1.1676084995269775,0.22826086956521738,265,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4898336414048059,46,diagnostic,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.4396551724137931,[],3.3.0
0,MLP,k=50,251,ECOM,337,86,0.999861478805542,0.2551928783382789,204,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.37707948243992606,47,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4883720930232558,[],3.3.0
0,MLP,k=50,215,ECOM,266,51,1.295853853225708,0.19172932330827067,275,21598,26458,26998,540,541,0,5400,48.99629629629629,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5083179297597042,48,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4857142857142857,[],3.3.0
0,MLP,k=50,192,ECOM,256,64,1.1878345012664795,0.25,285,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5268022181146026,49,diagnostic,bi-encoder,1.9.0,0.3500000000000001,False,False,False,0.5023696682464455,[],3.3.0
0,MLP,k=50,233,ECOM,296,63,1.1770944595336914,0.21283783783783783,245,21592,26450,26990,540,541,0,5398,48.98148148148148,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.45286506469500926,50,diagnostic,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.44651162790697674,[],3.3.0
0,MLP,k=50,217,ECOM,287,70,1.1986820697784424,0.24390243902439024,254,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.46950092421441775,51,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.45569620253164556,[],3.3.0
